# QMC Seed Set
# seed_set_id: phi_qmc_001
# qmc_type: sobol
# num_samples: 1000
# dimensions: 4
# seed: 42
# timestamp_utc: 2025-12-15T01:33:10.377747+00:00
# generator: scipy.stats.qmc
# scramble: true
#
row_id,dim_0,dim_1,dim_2,dim_3
828,1.8919121567159891e-01,8.8742849882692099e-01,2.7492835465818644e-01,5.6348902173340321e-02
829,8.1874108035117388e-01,1.0994062293320894e-01,6.4785296097397804e-01,5.0524964835494757e-01
830,5.4354431480169296e-01,5.2700060885399580e-01,1.6187221277505159e-01,2.6679374277591705e-01
831,4.1727342829108238e-01,4.7610575053840876e-01,7.9212095588445663e-01,7.9480669088661671e-01
832,4.1393007244914770e-01,6.4258663635700941e-01,1.3079690467566252e-01,4.0914000943303108e-01
833,5.3125787805765867e-01,3.5759143624454737e-01,7.6080146990716457e-01,9.0444264374673367e-01
834,8.2318495027720928e-01,7.5499810930341482e-01,3.0630723293870687e-01,1.3521001581102610e-01
835,2.0037708617746830e-01,2.4334885645657778e-01,6.7898773588240147e-01,6.7837455403059721e-01
836,1.3419158756732941e-02,9.1561551392078400e-01,9.2098157387226820e-01,5.1126755122095346e-01
837,8.8514174148440361e-01,8.3714799955487251e-02,3.3164484426379204e-02,5.4054613225162029e-02
838,7.1930108312517405e-01,5.6107758358120918e-01,5.1887057628482580e-01,7.8421162441372871e-01
839,3.5088799614459276e-01,4.4008385203778744e-01,4.0400259383022785e-01,2.8111243806779385e-01
840,2.7441212628036737e-01,8.5540254972875118e-01,6.1056522093713284e-01,1.0890038777142763e-01
841,6.5539607871323824e-01,1.4819689467549324e-01,4.9984776508063078e-01,5.8136073406785727e-01
842,9.9006187915802002e-01,7.4701939709484577e-01,9.5067989267408848e-01,3.1934527307748795e-01
843,1.1137986555695534e-01,2.5084279477596283e-01,6.6036499105393887e-02,8.7091776169836521e-01
844,1.7443833313882351e-01,5.7859616447240114e-01,3.3960853330790997e-01,9.4433481246232986e-01
845,8.0200454778969288e-01,4.1829603072255850e-01,7.0813851337879896e-01,4.9430888332426548e-01
846,5.9345341380685568e-01,9.4473077449947596e-01,2.2609453089535236e-01,7.3290376830846071e-01
847,4.6135366242378950e-01,5.7898658327758312e-02,8.5292540397495031e-01,2.0574182923883200e-01
848,4.8556394875049591e-01,9.7943264525383711e-01,4.4233713578432798e-01,7.5799725390970707e-01
849,6.1612303927540779e-01,2.2331894375383854e-02,5.7234220765531063e-01,3.0165006965398788e-01
850,7.7744333539158106e-01,6.2297210749238729e-01,1.1787038203328848e-01,5.3192724939435720e-01
851,1.5211968589574099e-01,3.7671730387955904e-01,9.9055133201181889e-01,2.7718161232769489e-02
852,8.9199624024331570e-02,7.0448783040046692e-01,7.3247650545090437e-01,1.5751766320317984e-01
853,9.6536441426724195e-01,2.9423156566917896e-01,3.4465896897017956e-01,6.5393019188195467e-01
854,6.7820196412503719e-01,8.1882191076874733e-01,8.3035790827125311e-01,3.8457358814775944e-01
855,2.9848401434719563e-01,1.8197262845933437e-01,2.1548941917717457e-01,9.2687236517667770e-01
856,3.2625430636107922e-01,5.1866522990167141e-01,7.9701082967221737e-01,6.9265131186693907e-01
857,6.9706254638731480e-01,4.8359182849526405e-01,1.8629286717623472e-01,2.4373551551252604e-01
858,9.0939399506896734e-01,8.7890994735062122e-01,6.3710258342325687e-01,9.8220642469823360e-01
859,3.6039198748767376e-02,1.1736559867858887e-01,2.5245874281972647e-01,4.5417848601937294e-01
860,2.2310286108404398e-01,7.8958839643746614e-01,2.6221511885523796e-02,3.5569100640714169e-01
861,8.4732931572943926e-01,2.0767051633447409e-01,8.9475193899124861e-01,8.2901734486222267e-01
862,5.0912722200155258e-01,6.8709513638168573e-01,4.1271510906517506e-01,6.7122052423655987e-02
863,3.8919064030051231e-01,3.1614527385681868e-01,5.3954648878425360e-01,6.1758440081030130e-01
864,4.0016341488808393e-01,7.7739750407636166e-01,9.6347061637789011e-01,9.0912986639887094e-01
865,5.2940047439187765e-01,2.1887348964810371e-01,8.2489479333162308e-02,4.0442418586462736e-01
866,8.6417302675545216e-01,6.3581116683781147e-01,6.0046028066426516e-01,6.3520466163754463e-01
867,2.3751304112374783e-01,3.6644120514392853e-01,4.7680322080850601e-01,1.7834747396409512e-01
868,5.0433997064828873e-02,5.3867795038968325e-01,2.3475024197250605e-01,1.1286992579698563e-02
869,9.2625284194946289e-01,4.6455945726484060e-01,8.7354391440749168e-01,5.5406758747994900e-01
870,7.1732065547257662e-01,9.2239074502140284e-01,3.2436126191169024e-01,2.8423772100359201e-01
871,3.3724245522171259e-01,7.4865269474685192e-02,6.9020578265190125e-01,7.8111496102064848e-01
872,2.8798781055957079e-01,7.2449697833508253e-01,2.9522548988461494e-01,6.0890574008226395e-01
873,6.5744445566087961e-01,2.7519513759762049e-01,6.5691951755434275e-01,8.1387812271714211e-02
874,9.4902015849947929e-01,8.6229913588613272e-01,1.4261082559823990e-01,8.1935541797429323e-01
875,7.4297554790973663e-02,1.3946824241429567e-01,7.7823077607899904e-01,3.7093622144311666e-01
876,1.3723299838602543e-01,9.6725343167781830e-01,5.0459962710738182e-01,4.4430871773511171e-01
877,7.6108394376933575e-01,3.3546077087521553e-02,3.8509306404739618e-01,9.9430636223405600e-01
878,5.9538067411631346e-01,5.7169981673359871e-01,9.3061360716819763e-01,2.3288432508707047e-01
879,4.7505237068980932e-01,4.2702444456517696e-01,5.2806195802986622e-02,7.0572885312139988e-01
880,4.5232614502310753e-01,5.9861863218247890e-01,6.5186911169439554e-01,2.5802241917699575e-01
881,5.7123490422964096e-01,3.9923859015107155e-01,2.7088746801018715e-01,8.0165350902825594e-01
882,7.8321510273963213e-01,9.8816028423607349e-01,7.8883585799485445e-01,3.1947622075676918e-02
883,1.6197388712316751e-01,1.5434294939041138e-02,1.6517835110425949e-01,5.2773021906614304e-01
884,9.8930801264941692e-02,8.4317562449723482e-01,4.2331610713154078e-01,6.5751324035227299e-01
885,9.7125729825347662e-01,1.5945110376924276e-01,5.6211022660136223e-01,1.5390219539403915e-01
886,6.3319271244108677e-01,6.9576042983680964e-01,1.2934726662933826e-02,8.8456251379102468e-01
887,2.6536923460662365e-01,3.0112892668694258e-01,8.7877975404262543e-01,4.2685482371598482e-01
888,3.5942320711910725e-01,9.0338453929871321e-01,1.0871908441185951e-01,1.9263093732297421e-01
889,7.4201958440244198e-01,9.4965429045259953e-02,9.7041361872106791e-01,7.4372345581650734e-01
890,9.0344651322811842e-01,5.0981456693261862e-01,4.5612733811140060e-01,4.8218126129359007e-01
891,2.6360712014138699e-02,4.9036640394479036e-01,5.9174773562699556e-01,9.5417504850775003e-01
892,2.1330325771123171e-01,6.6262030601501465e-01,8.1804792210459709e-01,8.5570208262652159e-01
893,8.4150485787540674e-01,3.3854568190872669e-01,1.9854091200977564e-01,3.2903488818556070e-01
894,5.5396123602986336e-01,7.9843882098793983e-01,7.4405430257320404e-01,5.6712647341191769e-01
895,4.2248065769672394e-01,2.0089617930352688e-01,3.6624638456851244e-01,1.1761239543557167e-01
896,4.2620867490768433e-01,5.9158905129879713e-01,8.3362824842333794e-01,5.1982381008565426e-01
897,5.5047351494431496e-01,4.0811081323772669e-01,2.1412159595638514e-01,3.9669487625360489e-02
898,8.3727160189300776e-01,9.4808017369359732e-01,7.2841502726078033e-01,8.0937705468386412e-01
899,2.1729615796357393e-01,5.3694953210651875e-02,3.5060770530253649e-01,2.5011815968900919e-01
900,2.9359883628785610e-02,8.4996275603771210e-01,1.2436271086335182e-01,4.3475557398051023e-01
901,9.0020698588341475e-01,1.5082900412380695e-01,9.8605688754469156e-01,8.7684344593435526e-01
902,7.3753813467919827e-01,7.3559810593724251e-01,4.4055160135030746e-01,1.4618479274213314e-01
903,3.6414495296776295e-01,2.6311840675771236e-01,5.7617140281945467e-01,6.6541612520813942e-01
904,2.6105586998164654e-01,9.1029780171811581e-01,4.0767373237758875e-01,9.6213813778012991e-01
905,6.3725809194147587e-01,8.5980702191591263e-02,5.4646749421954155e-01,4.7452190984040499e-01
906,9.7509594168514013e-01,5.5002249963581562e-01,2.8511953540146351e-02,7.3606626130640507e-01
907,9.5340083353221416e-02,4.5223738253116608e-01,8.9435638487339020e-01,2.0059569925069809e-01
908,1.5741995815187693e-01,6.5594573784619570e-01,6.3628932181745768e-01,1.0964436270296574e-01
909,7.8801695723086596e-01,3.4728415962308645e-01,2.5530803576111794e-01,5.7478790730237961e-01
910,5.7433707267045975e-01,7.5846956763416529e-01,8.0447543133050203e-01,3.3669846411794424e-01
911,4.4897599145770073e-01,2.3877893667668104e-01,1.8081852048635483e-01,8.4773570764809847e-01
912,4.7129407431930304e-01,7.8636113088577986e-01,5.2023788914084435e-01,1.8607053905725479e-01
913,5.9889867436140776e-01,2.1199634764343500e-01,4.0073073003441095e-01,6.2729992903769016e-01
914,7.6534795574843884e-01,6.7398012336343527e-01,9.1503226757049561e-01,3.9651729632169008e-01
915,1.3320934213697910e-01,3.2620835769921541e-01,3.7224498577415943e-02,9.1685125883668661e-01
916,7.1267627179622650e-02,5.2996438741683960e-01,3.1080402806401253e-01,7.7339707780629396e-01
917,9.5229044184088707e-01,4.7119409032166004e-01,6.7249865178018808e-01,2.9214013274759054e-01
918,6.6195618454366922e-01,8.8447186723351479e-01,1.2697000056505203e-01,5.6196785718202591e-01
919,2.8323578555136919e-01,1.1485562287271023e-01,7.6259030867367983e-01,3.5674516111612320e-03
920,3.4152554068714380e-01,7.1566492877900600e-01,2.1917200181633234e-01,3.6327854637056589e-01
921,7.1328555513173342e-01,2.8220004215836525e-01,8.5796627029776573e-01,8.2731970679014921e-01
922,9.2244495451450348e-01,8.2401761598885059e-01,3.4000262338668108e-01,8.9350420981645584e-02
923,5.3993958979845047e-02,1.7958471179008484e-01,7.0584750175476074e-01,6.0124591551721096e-01
924,2.4203621409833431e-01,9.7583917248994112e-01,9.4783384446054697e-01,7.1339194849133492e-01
925,8.5940192826092243e-01,2.6779807172715664e-02,6.6852111369371414e-02,2.2491747699677944e-01
926,5.2632858511060476e-01,6.0973501298576593e-01,6.1604287195950747e-01,9.8633784893900156e-01
927,4.0348328929394484e-01,3.8714659493416548e-01,4.9238545447587967e-01,4.5196967851370573e-01
928,3.8516695424914360e-01,9.5680870674550533e-01,1.0578898712992668e-02,1.9820581190288067e-02
929,5.1339120417833328e-01,4.6798247843980789e-02,8.7910896819084883e-01,5.3964411560446024e-01
930,8.5084728617221117e-01,5.6723658926784992e-01,4.2829209752380848e-01,3.0936526320874691e-01
931,2.1934453491121531e-01,4.3063311278820038e-01,5.5512288119643927e-01,7.5009751692414284e-01
932,3.1287143938243389e-02,7.2686981130391359e-01,7.8143080137670040e-01,9.3478383682668209e-01
933,9.1390569414943457e-01,2.7001487370580435e-01,1.7071319650858641e-01,3.7684759870171547e-01
934,7.0033279992640018e-01,8.7431545648723841e-01,6.5274191834032536e-01,6.4620254468172789e-01
935,3.2322434894740582e-01,1.2830646615475416e-01,2.6809867378324270e-01,1.6542699281126261e-01
936,3.0204394645988941e-01,5.4117284994572401e-01,7.4805707018822432e-01,4.6214992739260197e-01
937,6.7439404688775539e-01,4.5901297125965357e-01,3.6023989133536816e-01,9.7454255074262619e-01
938,9.6132928412407637e-01,9.3477328773587942e-01,8.1471887137740850e-01,2.3606949206441641e-01
939,9.3482679687440395e-02,6.3581426627933979e-02,1.9985097832977772e-01,7.0062107313424349e-01
940,1.5543953049927950e-01,7.6731897890567780e-01,4.5798100065439939e-01,6.0962661262601614e-01
941,7.7437141630798578e-01,2.3200358636677265e-01,5.8798571489751339e-01,7.4777041561901569e-02
942,6.1135191097855568e-01,6.3147001340985298e-01,1.0229488369077444e-01,8.3667019940912724e-01
943,4.9008709192276001e-01,3.6968367360532284e-01,9.7497523762285709e-01,3.4773155301809311e-01
944,4.6534659247845411e-01,6.6720566712319851e-01,3.2403053157031536e-01,6.8608926702290773e-01
945,5.8922018762677908e-01,3.3505913987755775e-01,6.9256110768765211e-01,1.2730980571359396e-01
946,7.9851685650646687e-01,8.0876141972839832e-01,2.4173613078892231e-01,8.9654458314180374e-01
947,1.7816638015210629e-01,1.8752187490463257e-01,8.6856736149638891e-01,4.1685640253126621e-01
948,1.1610164120793343e-01,8.9124608505517244e-01,5.9492868743836880e-01,2.7338431030511856e-01
949,9.8558045923709869e-01,1.0600507911294699e-01,4.8421063553541899e-01,7.9212048090994358e-01
950,6.5215658117085695e-01,5.0756386015564203e-01,9.6626272238790989e-01,6.1965604312717915e-02
951,2.7741132769733667e-01,4.9566880147904158e-01,8.1618971191346645e-02,5.0354108866304159e-01
952,3.4729730803519487e-01,8.3091509621590376e-01,9.3661959748715162e-01,8.6325125768780708e-01
953,7.2313975635915995e-01,1.7085695359855890e-01,4.8801911994814873e-02,3.2731456123292446e-01
954,8.8920715078711510e-01,6.9314352329820395e-01,5.0328899826854467e-01,5.8933169487863779e-01
955,9.1058239340782166e-03,3.0655339825898409e-01,3.8842065818607807e-01,1.0123604070395231e-01
956,1.9702696241438389e-01,6.0283777117729187e-01,1.4637520443648100e-01,2.1339420322328806e-01
957,8.2628714852035046e-01,3.9587411470711231e-01,7.7638036571443081e-01,7.2494384180754423e-01
958,5.3605976235121489e-01,9.9836081638932228e-01,2.9066616948693991e-01,4.8635061457753181e-01
959,4.0937617328017950e-01,2.4262126535177231e-03,6.6334703005850315e-01,9.5198932848870754e-01
960,4.2153717204928398e-01,8.6715118959546089e-01,2.5931619945913553e-01,3.1421704590320587e-01
961,5.3952086716890335e-01,1.3656692765653133e-01,6.3224116340279579e-01,8.7213781662285328e-01
962,8.1498251575976610e-01,7.1964444220066071e-01,1.7754045594483614e-01,1.0279838461428881e-01
963,1.9270942453294992e-01,2.7809216268360615e-01,8.0778979510068893e-01,5.8355840947479010e-01
964,5.6456429883837700e-03,5.7459779735654593e-01,5.3460876736789942e-01,7.2728819865733385e-01
965,8.7704707589000463e-01,4.2216904927045107e-01,4.1949627920985222e-01,2.0744925644248724e-01
966,7.2745631076395512e-01,9.6435307245701551e-01,9.0548513550311327e-01,9.3774358928203583e-01
967,3.5860095731914043e-01,3.8395271636545658e-02,1.7423316836357117e-02,4.9699574895203114e-01
968,2.6613339968025684e-01,6.3877447042614222e-01,9.9742773547768593e-01,1.3740564975887537e-01
969,6.4780471287667751e-01,3.6152906995266676e-01,1.1302816215902567e-01,6.7227074783295393e-01
970,9.9771476071327925e-01,7.7444039750844240e-01,5.6357847899198532e-01,4.1036210581660271e-01
971,1.1959708388894796e-01,2.2378801461309195e-01,4.5310453046113253e-01,8.9931621961295605e-01
972,1.8251726496964693e-01,9.2730622179806232e-01,2.1060143038630486e-01,7.8689647838473320e-01
973,8.0979380104690790e-01,7.1905300021171570e-02,8.3718852791935205e-01,2.7451944164931774e-01
974,5.8572566881775856e-01,5.3376676701009274e-01,3.5535006225109100e-01,5.1297699008136988e-01
975,4.5321321487426758e-01,4.6751989796757698e-01,7.2363649029284716e-01,4.8440816812217236e-02
976,4.9346001725643873e-01,5.1466423645615578e-01,7.0868351496756077e-02,9.7952239029109478e-01
977,6.2360688205808401e-01,4.8746651969850063e-01,9.4379286840558052e-01,4.6077069267630577e-01
978,7.6989798434078693e-01,8.9852961897850037e-01,4.8910026717931032e-01,6.9094105344265699e-01
979,1.4428513310849667e-01,9.7863884642720222e-02,6.1934909969568253e-01,2.4935010168701410e-01
980,8.1226784735918045e-02,8.0133441742509604e-01,8.4611466620117426e-01,6.4925360493361950e-02
981,9.5795543491840363e-01,1.9604221452027559e-01,2.3100268468260765e-01,6.2368923518806696e-01
982,6.8554942775517702e-01,6.5971756260842085e-01,7.1696817595511675e-01,3.5446996800601482e-01
983,3.0651836190372705e-01,3.4339630696922541e-01,3.2890680432319641e-01,8.3414274081587791e-01
984,3.1878524739295244e-01,9.9112215731292963e-01,6.8386142328381538e-01,5.3754387702792883e-01
985,6.8915169779211283e-01,1.0524543933570385e-02,2.9946229699999094e-01,2.6009705848991871e-02
986,9.1724428161978722e-01,5.9566009510308504e-01,7.5000450760126114e-01,7.6458741910755634e-01
987,4.3568812310695648e-02,4.0415549930185080e-01,1.3953106570988894e-01,2.9896423220634460e-01
988,2.3052662052214146e-01,7.0067447610199451e-01,3.9720344170928001e-01,3.8970099575817585e-01
989,8.5528737120330334e-01,2.9817134141921997e-01,5.2379003260284662e-01,9.2565310001373291e-01
990,5.0110861193388700e-01,8.3826301060616970e-01,4.1974931955337524e-02,1.6362048592418432e-01
991,3.8182744290679693e-01,1.6241392865777016e-01,9.1026091296225786e-01,6.5173172671347857e-01
992,3.9232742786407471e-01,7.4411903414875269e-01,5.8495227526873350e-01,8.1422979850322008e-01
993,5.2185464277863503e-01,2.5569199305027723e-01,4.6105073951184750e-01,3.7215751316398382e-01
994,8.7165829632431269e-01,8.5830052662640810e-01,9.7922801133245230e-01,6.0280065238475800e-01
995,2.4540958274155855e-01,1.4334150310605764e-01,9.8002115264534950e-02,8.3584727719426155e-02
996,5.8466917835175991e-02,9.3987824209034443e-01,3.7112400215119123e-01,2.2726948559284210e-01
997,9.3359983246773481e-01,6.0795679688453674e-02,7.3721307329833508e-01,7.0743933506309986e-01
998,7.0991311036050320e-01,5.8344822190701962e-01,1.8774765636771917e-01,4.3771628756076097e-01
999,3.2927009649574757e-01,4.1539471223950386e-01,8.2678601332008839e-01,9.9699064996093512e-01
