# QMC Seed Set
# seed_set_id: phi_qmc_001
# qmc_type: sobol
# num_samples: 1000
# dimensions: 5
# seed: 42
# timestamp_utc: 2025-12-16T03:09:52.653333+00:00
# generator: scipy.stats.qmc
# scramble: true
#
row_id,dim_0,dim_1,dim_2,dim_3,dim_4
667,2.0357776153832674e-01,3.0972171295434237e-01,4.3750294856727123e-01,8.6141904909163713e-01,2.6374877616763115e-01
668,7.9416215419769287e-02,5.2774585597217083e-01,1.1008567828685045e-01,8.8309871405363083e-01,4.8815174866467714e-01
669,8.4270019084215164e-01,4.7286213375627995e-01,8.5691224597394466e-01,4.8625316936522722e-01,9.1947359405457973e-01
670,6.3577676005661488e-01,7.9913873132318258e-01,2.5801192596554756e-01,7.1219170372933149e-01,6.8321549054235220e-01
671,3.7960673309862614e-01,1.9731897395104170e-01,5.2144022192806005e-01,1.5716395340859890e-01,2.2439822927117348e-01
672,4.0057652071118355e-01,5.5215070396661758e-01,7.5022039096802473e-01,3.4946585260331631e-01,9.4866590388119221e-01
673,6.4604967460036278e-01,4.5041821524500847e-01,2.9273711144924164e-02,7.7782151382416487e-01,3.9573434088379145e-01
674,8.1291138194501400e-01,7.7672949526458979e-01,6.1788865365087986e-01,5.1611659117043018e-02,1.2810434401035309e-01
675,7.7962515875697136e-02,2.2168890107423067e-01,3.4909018967300653e-01,5.7567956298589706e-01,7.1628463547676802e-01
676,2.0209377538412809e-01,9.3974570743739605e-01,2.0879148133099079e-01,6.7884117085486650e-01,5.3193517960608006e-01
677,9.3877832870930433e-01,5.6702176108956337e-02,9.4536311272531748e-01,2.0168109983205795e-01,1.2393159512430429e-01
678,5.2018272224813700e-01,7.3091397341340780e-01,4.1920239757746458e-01,9.7473878227174282e-01,3.5248290747404099e-01
679,2.7644525561481714e-01,2.6968440692871809e-01,6.7237590253353119e-01,4.0578726213425398e-01,8.0336461495608091e-01
680,3.4810195118188858e-01,8.1909087579697371e-01,4.7811504453420639e-01,1.8673122394829988e-01,4.6665375959128141e-01
681,6.0526427626609802e-01,1.8641403969377279e-01,7.3861250560730696e-01,6.9391307234764099e-01,8.7847153097391129e-01
682,9.3572894670069218e-01,6.0208044387400150e-01,1.4169678185135126e-01,4.8262679390609264e-01,6.4609005395323038e-01
683,1.7340484447777271e-01,3.9146171323955059e-01,8.8754602707922459e-01,8.9802136551588774e-01,1.9902349449694157e-01
684,4.7568417154252529e-02,6.7342207301408052e-01,5.5896885041147470e-01,8.5723203234374523e-01,5.2760916762053967e-02
685,8.1156717147678137e-01,3.2205626461654902e-01,2.8284643776714802e-01,2.6993330847471952e-01,6.0187727212905884e-01
686,7.2942606080323458e-01,9.0593544766306877e-01,8.1730793416500092e-01,5.5937940347939730e-01,8.7330697569996119e-01
687,4.7393838781863451e-01,1.0150567442178726e-01,8.7083647958934307e-02,6.7789703607559204e-02,2.8131243772804737e-01
688,4.6083618141710758e-01,9.1065312176942825e-01,6.8951016850769520e-01,9.5343613065779209e-01,7.3361394274979830e-01
689,7.1128750033676624e-01,9.0693723410367966e-02,4.6856259647756815e-01,4.1598060633987188e-01,1.7326377891004086e-01
690,7.6342052966356277e-01,6.3547617290169001e-01,9.3213271629065275e-01,6.2629032228142023e-01,4.1355378087610006e-01
691,1.9556879997253418e-03,3.6220866907387972e-01,1.6333323717117310e-01,2.4312255159020424e-01,9.9334271624684334e-01
692,1.2806845176964998e-01,5.8169574849307537e-01,2.7341600041836500e-01,2.6008496060967445e-03,7.5477958936244249e-01
693,8.8730932492762804e-01,4.1792530752718449e-01,5.0998864322900772e-01,6.2017277255654335e-01,3.3856394700706005e-01
694,5.8739871438592672e-01,8.7261975463479757e-01,1.0884223319590092e-01,3.3170324005186558e-01,7.4852629564702511e-02
695,3.3472342696040869e-01,1.3066327851265669e-01,8.6201663408428431e-01,7.9106661584228277e-01,5.1850264891982079e-01
696,2.9065366648137569e-01,7.1030992548912764e-01,4.2609446682035923e-02,5.1048886124044657e-01,2.4370227381587029e-01
697,5.3723022155463696e-01,2.9592866357415915e-01,8.0310779996216297e-01,1.1240687593817711e-01,6.6391527559608221e-01
698,9.8826004937291145e-01,9.9354351498186588e-01,3.3123689889907837e-01,8.3959329314529896e-01,9.2364425770938396e-01
699,2.4635603651404381e-01,1.2203585356473923e-03,5.7708715926855803e-01,2.8329858835786581e-01,4.8399254400283098e-01
700,1.2243672553449869e-01,7.8168178070336580e-01,9.9837265163660049e-01,4.6120387502014637e-01,2.6788938418030739e-01
701,8.6217780504375696e-01,2.1111154649406672e-01,2.2224922757595778e-01,9.0809074696153402e-01,8.2424130197614431e-01
702,6.6331246029585600e-01,5.1395113393664360e-01,6.3169641885906458e-01,1.3405650202184916e-01,5.8796409331262112e-01
703,4.1457297187298536e-01,4.9031693488359451e-01,4.0147123672068119e-01,7.3523434624075890e-01,4.1778581216931343e-03
704,4.0788345504552126e-01,7.2363798040896654e-01,6.6262809652835131e-01,1.2381713092327118e-01,4.0013504680246115e-01
705,6.6999250371009111e-01,2.7867809776216745e-01,4.3289115093648434e-01,5.0725825596600771e-01,9.4522644951939583e-01
706,8.7106083985418081e-01,9.4846102967858315e-01,9.6683480218052864e-01,2.9666955303400755e-01,7.0507756341248751e-01
707,1.1356329824775457e-01,5.0193041563034058e-02,1.9119970407336950e-01,8.3440200798213482e-01,1.4030330441892147e-01
708,2.3967414535582066e-01,7.6774249505251646e-01,3.6274462565779686e-01,9.1815818380564451e-01,1.1170028056949377e-01
709,9.9494771845638752e-01,2.2897158470004797e-01,6.0810650046914816e-01,4.5858369581401348e-01,5.4317473992705345e-01
710,5.4610561579465866e-01,5.5866649933159351e-01,1.1708621867001057e-02,7.4726258218288422e-01,8.0677540320903063e-01
711,2.8177259862422943e-01,4.4170955382287502e-01,7.7171879820525646e-01,1.2947549391537905e-01,3.4811076335608959e-01
712,3.4365985635668039e-01,8.9730987511575222e-01,7.7303906902670860e-02,4.1030101757496595e-01,8.8968051783740520e-01
713,5.7845661137253046e-01,1.0792908258736134e-01,8.3096663374453783e-01,9.6631880663335323e-01,4.5445289928466082e-01
714,8.8056639861315489e-01,6.8054346647113562e-01,3.0434720125049353e-01,2.3940367251634598e-01,1.9462088868021965e-01
715,1.3481715600937605e-01,3.1322077941149473e-01,5.4140808060765266e-01,6.3721231836825609e-01,6.4953142311424017e-01
716,1.0899757966399193e-02,5.9565034508705139e-01,9.0123141463845968e-01,6.1608005315065384e-01,5.9846839867532253e-01
717,7.5448606722056866e-01,4.0008059516549110e-01,1.3194375857710838e-01,1.5117389149963856e-02,5.7131160981953144e-02
718,7.0453694835305214e-01,8.2791970018297434e-01,7.2101741842925549e-01,7.8893469553440809e-01,2.9354185238480568e-01
719,4.6757725998759270e-01,1.7928598541766405e-01,4.9958146084100008e-01,3.4225895069539547e-01,8.6206933017820120e-01
720,4.8093403410166502e-01,8.6415822524577379e-01,8.4833062812685966e-01,6.9849402830004692e-01,1.8546457588672638e-01
721,7.2243988793343306e-01,1.3742620591074228e-01,1.1859469767659903e-01,1.7470304016023874e-01,7.2240490000694990e-01
722,8.0286628846079111e-01,5.8873701468110085e-01,5.2758317161351442e-01,9.0064161177724600e-01,9.8990141041576862e-01
723,5.6259692646563053e-02,4.0869688987731934e-01,2.5194896571338177e-01,4.7255929000675678e-01,4.1795644257217646e-01
724,1.8039286509156227e-01,6.2872184347361326e-01,1.7311241943389177e-01,2.7512466069310904e-01,3.3419375866651535e-01
725,9.2873514816164970e-01,3.7067879643291235e-01,9.1847339831292629e-01,8.4386100061237812e-01,7.5818852614611387e-01
726,5.9657103382050991e-01,9.1989010758697987e-01,4.4706121459603310e-01,7.1020256727933884e-02,5.2974023856222630e-01
727,3.5680086724460125e-01,8.3661025390028954e-02,7.0707037951797247e-01,5.4796920064836740e-01,6.2623151578009129e-02
728,2.6781304832547903e-01,5.0706804357469082e-01,3.8781719561666250e-01,7.6726575102657080e-01,6.6735466662794352e-01
729,5.2882060315459967e-01,4.9939072318375111e-01,6.4147890731692314e-01,3.5159782506525517e-01,2.3930151201784611e-01
730,9.4570531416684389e-01,7.9005761351436377e-01,2.3981465213000774e-01,5.6316309049725533e-01,4.7179364692419767e-01
731,1.9516101200133562e-01,2.0443839859217405e-01,9.7687463928014040e-01,5.5704311467707157e-02,9.3485138565301895e-01
732,6.9322668015956879e-02,9.8446112871170044e-01,5.8683530054986477e-01,1.9075917080044746e-01,8.1300179753452539e-01
733,8.2154162228107452e-01,8.0948509275913239e-03,3.1754854042083025e-01,6.8255998287349939e-01,2.8012076206505299e-01
734,6.5298428572714329e-01,7.1697450522333384e-01,7.8163650538772345e-01,3.9290453400462866e-01,8.5499463602900505e-03
735,3.9365138299763203e-01,2.8754426259547472e-01,6.0201559215784073e-02,9.8041842319071293e-01,5.8455324172973633e-01
736,3.8829902932047844e-01,9.6200946532189846e-01,2.8946233540773392e-01,5.4568184353411198e-01,3.6738046072423458e-01
737,6.2707880511879921e-01,3.2491954043507576e-02,5.5240242462605238e-01,8.5328682325780392e-02,7.8750187624245882e-01
738,8.3571313135325909e-01,7.4133692588657141e-01,7.9005644656717777e-02,8.7477479968219995e-01,5.4730342701077461e-01
739,8.6409067735075951e-02,2.6512752007693052e-01,8.2534385658800602e-01,2.5623955205082893e-01,1.0756013449281454e-01
740,2.1227768342941999e-01,5.4511758685112000e-01,7.4766721669584513e-01,4.9633590970188379e-01,1.4446300081908703e-01
741,9.5984605979174376e-01,4.5941111817955971e-01,4.6910217590630054e-01,8.8046320155262947e-01,7.0090643782168627e-01
742,5.0294587109237909e-01,7.5004307273775339e-01,8.7995317578315735e-01,1.6917688585817814e-01,9.6452620252966881e-01
743,2.6243040803819895e-01,2.4252263922244310e-01,1.4923992287367582e-01,7.0762602891772985e-01,3.8083149399608374e-01
744,3.6313699185848236e-01,6.6674898285418749e-01,9.3923919182270765e-01,9.8844576720148325e-01,8.5794064309448004e-01
745,6.2147759646177292e-01,3.3067581895738840e-01,2.1487332135438919e-01,3.8823125883936882e-01,2.9768199846148491e-01
746,9.1553215868771076e-01,8.7985316291451454e-01,6.8094588257372379e-01,6.6128896363079548e-01,3.7861463613808155e-02
747,1.6235333122313023e-01,1.2172189354896545e-01,4.1068188939243555e-01,2.1539189573377371e-01,6.1774192564189434e-01
748,3.8189887069165707e-02,8.4171466063708067e-01,1.9726784899830818e-02,3.7915753200650215e-02,6.3023167010396719e-01
749,7.8969406243413687e-01,1.6183046903461218e-01,7.5971760693937540e-01,5.9321685787290335e-01,2.1392444148659706e-01
750,7.4731570202857256e-01,6.1310753412544727e-01,3.5619082581251860e-01,3.6700696591287851e-01,4.5029320288449526e-01
751,4.8730044532567263e-01,3.8628730736672878e-01,6.1082985997200012e-01,7.6412944123148918e-01,8.9385164342820644e-01
752,4.3778814561665058e-01,5.7128042541444302e-01,2.2888139728456736e-01,1.5166031382977962e-01,9.0232730843126774e-02
753,7.0308389700949192e-01,4.2248982377350330e-01,9.9182047136127949e-01,7.2160162311047316e-01,5.0214208848774433e-01
754,7.7545507252216339e-01,8.5036362614482641e-01,3.9337886869907379e-01,4.4756735581904650e-01,7.6968053262680769e-01
755,2.1172843873500824e-02,1.5488112997263670e-01,6.3971618842333555e-01,9.2569074779748917e-01,3.2270555198192596e-01
756,1.4505997020751238e-01,9.3734717369079590e-01,8.1217687577009201e-01,8.2197792548686266e-01,4.2941842321306467e-01
757,9.0156616736203432e-01,6.9867614656686783e-02,3.3612730912864208e-02,2.9695049673318863e-01,9.7844325937330723e-01
758,5.7697281148284674e-01,6.4251691941171885e-01,5.6947803590446711e-01,5.2413695119321346e-01,7.4998349975794554e-01
759,3.1390102859586477e-01,3.5322339553385973e-01,3.3876579441130161e-01,9.4787674956023693e-02,1.5789743512868881e-01
760,3.1060750596225262e-01,8.0775643605738878e-01,5.0384845025837421e-01,3.1409000325948000e-01,5.7306123524904251e-01
761,5.4852802120149136e-01,1.9088769797235727e-01,2.7948359493166208e-01,8.0471636354923248e-01,2.0038153044879436e-02
762,9.7297872230410576e-01,5.2061659470200539e-01,8.7060097884386778e-01,1.6246808692812920e-02,2.5251118279993534e-01
763,2.3038566485047340e-01,4.8168975114822388e-01,1.0033787786960602e-01,6.0255573224276304e-01,8.4059994760900736e-01
764,1.0430508945137262e-01,6.9927520584315062e-01,4.5900130551308393e-01,6.4389248006045818e-01,9.0727278590202332e-01
765,8.4906108025461435e-01,3.0109544005244970e-01,6.9899123162031174e-01,2.2949151229113340e-01,4.9936078768223524e-01
766,6.7244565766304731e-01,9.7091210074722767e-01,1.7045014537870884e-01,9.3980126548558474e-01,2.2783953137695789e-01
767,4.3668807577341795e-01,2.5796299800276756e-02,9.2508816812187433e-01,4.3357892334461212e-01,6.7881281767040491e-01
768,4.3550191447138786e-01,9.6997636556625366e-01,5.5445438623428345e-01,7.1014979388564825e-01,9.5749111566692591e-01
769,6.7411241307854652e-01,2.4528209120035172e-02,2.9102634917944670e-01,1.7049741186201572e-01,3.8493722863495350e-01
770,8.5125486366450787e-01,7.0261181239038706e-01,8.2744192425161600e-01,8.8105127587914467e-01,1.5256630163639784e-01
771,1.0163084231317043e-01,3.0385555047541857e-01,8.0615105107426643e-02,4.9959206674247980e-01,6.8987330794334412e-01
772,2.2774181049317122e-01,5.2189326845109463e-01,4.7091026697307825e-01,2.5565246120095253e-01,5.6214910093694925e-01
773,9.7514186333864927e-01,4.8263406939804554e-01,7.4996338225901127e-01,8.7151569221168756e-01,9.5643797889351845e-02
774,5.5022540781646967e-01,8.0500490870326757e-01,1.5109357982873917e-01,8.2802026532590389e-02,3.6709156166762114e-01
775,3.0939094070345163e-01,1.8755967449396849e-01,8.8229532819241285e-01,5.4436236061155796e-01,7.9072058945894241e-01
776,3.1610243022441864e-01,6.4315892290323973e-01,2.1721601020544767e-01,7.6354065164923668e-01,4.4023855775594711e-01
777,5.7427566498517990e-01,3.5426641907542944e-01,9.4109326601028442e-01,3.6374961677938700e-01,9.0292961429804564e-01
778,9.0031133778393269e-01,9.3420511670410633e-01,4.1297847218811512e-01,5.9069190081208944e-01,6.3531207479536533e-01
779,1.4681064523756504e-01,6.7370718345046043e-02,6.8275451008230448e-01,3.6594511941075325e-02,2.0786783937364817e-01
780,2.2893129847943783e-02,8.4931201953440905e-01,7.6132760383188725e-01,2.1791783627122641e-01,4.0105506777763367e-02
781,7.7423088904470205e-01,1.5423054341226816e-01,2.1825269795954227e-02,6.6260725446045399e-01,6.1647454183548689e-01
782,7.0035612303763628e-01,5.7376873865723610e-01,6.1239429097622633e-01,3.8881715759634972e-01,8.4504582174122334e-01
783,4.4001995492726564e-01,4.2562329769134521e-01,3.5824332386255264e-01,9.9170415941625834e-01,3.1155300233513117e-01
784,4.8450465686619282e-01,6.1000731587409973e-01,9.9019560310989618e-01,9.6414300613105297e-02,7.3455763421952724e-01
785,7.4963113106787205e-01,3.8376358523964882e-01,2.2676845826208591e-01,5.2647853456437588e-01,1.7039324808865786e-01
786,7.9148317873477936e-01,8.4239874128252268e-01,6.3816782087087631e-01,3.0051281303167343e-01,4.3010416999459267e-01
787,3.6880992352962494e-02,1.6284690517932177e-01,3.9134201686829329e-01,8.2238387782126665e-01,9.7482793685048819e-01
788,1.6101428586989641e-01,8.8238356076180935e-01,3.1255707144737244e-02,9.2212744802236557e-01,7.7729581110179424e-01
789,9.1735215950757265e-01,1.2482878752052784e-01,8.1030781101435423e-01,4.4716435391455889e-01,3.1802034098654985e-01
790,6.2376215960830450e-01,6.6573922242969275e-01,3.3648473862558603e-01,7.1997788827866316e-01,8.1732582300901413e-02
791,3.6037137266248465e-01,3.2999841403216124e-01,5.6768559105694294e-01,1.4931768737733364e-01,5.1357182767242193e-01
792,2.6405931822955608e-01,7.5340650510042906e-01,2.7769061364233494e-01,4.3001732230186462e-01,2.2519887890666723e-01
793,5.0181246362626553e-01,2.4524091091006994e-01,5.0156697724014521e-01,9.3939650524407625e-01,6.8047704920172691e-01
794,9.5727152749896049e-01,5.4420843906700611e-01,9.8468395881354809e-02,2.2786607872694731e-01,9.2074708361178637e-01
795,2.1435660496354103e-01,4.5810095034539700e-01,8.6824341863393784e-01,6.4155161194503307e-01,4.8490959219634533e-01
796,8.8518143631517887e-02,7.3861197847872972e-01,6.9695384334772825e-01,6.0418018233031034e-01,2.6296243723481894e-01
797,8.3310771826654673e-01,2.6175741199404001e-01,4.5745252072811127e-01,1.8590627238154411e-02,8.3112512901425362e-01
798,6.2597626727074385e-01,9.6331295743584633e-01,9.2297481186687946e-01,8.0828085541725159e-01,5.6740135420113802e-01
799,3.8989777397364378e-01,3.3394426107406616e-02,1.6882474068552256e-01,3.1449372041970491e-01,2.6674946770071983e-02
800,3.9235793519765139e-01,7.1616036724299192e-01,4.3083879817277193e-01,1.3207748997956514e-01,8.0270040035247803e-01
801,6.5475833136588335e-01,2.8615458216518164e-01,6.6106375865638256e-01,7.4862688779830933e-01,3.5511555057018995e-01
802,8.2384174223989248e-01,9.8767519183456898e-01,1.8910130485892296e-01,4.5921560935676098e-01,1.2276366539299488e-01
803,6.6542088054120541e-02,1.0977512225508690e-02,9.6522495802491903e-01,9.2149263154715300e-01,5.3504066262394190e-01
804,1.9241082109510899e-01,7.9145587701350451e-01,6.0629807785153389e-01,8.3376720361411572e-01,7.1696314960718155e-01
805,9.4797478802502155e-01,2.0526111964136362e-01,3.6044807638972998e-01,2.9333614837378263e-01,1.2548791896551847e-01
806,5.3062527626752853e-01,5.0419396534562111e-01,7.6986475009471178e-01,5.0465724337846041e-01,3.9688606001436710e-01
807,2.6648919284343719e-01,4.9618524312973022e-01,9.3661453574895859e-03,1.2244987487792969e-01,9.4554611388593912e-01
808,3.5889498237520456e-01,9.2041051387786865e-01,8.2862457446753979e-01,3.4162632189691067e-01,2.8443313483148813e-01
809,5.9398117754608393e-01,8.4825638681650162e-02,7.5450395233929157e-02,7.8559905570000410e-01,8.7215426005423069e-01
810,9.2758665513247252e-01,6.2570232991129160e-01,5.3911206778138876e-01,1.2514200992882252e-02,6.0449473094195127e-01
811,1.8203720729798079e-01,3.6805934924632311e-01,3.0253919586539268e-01,6.1471503227949142e-01,5.2081517875194550e-02
812,5.7873642072081566e-02,5.8756381832063198e-01,1.3033433165401220e-01,6.3981261570006609e-01,1.9591900799423456e-01
813,8.0174843780696392e-01,4.0816790051758289e-01,8.9913355186581612e-01,2.4076973646879196e-01,6.4725707657635212e-01
814,7.1981940045952797e-01,8.6676908936351538e-01,4.9801765941083431e-01,9.6695241890847683e-01,8.7583977263420820e-01
815,4.8305855318903923e-01,1.4043713640421629e-01,7.1896548289805651e-01,4.1363370697945356e-01,4.6731694042682648e-01
816,4.6491832565516233e-01,8.2494203280657530e-01,1.2022012844681740e-01,5.4951759520918131e-01,5.1721366401761770e-01
817,7.0671552699059248e-01,1.7663971986621618e-01,8.5044419672340155e-01,7.3318060487508774e-02,7.8079286962747574e-02
818,7.5613737944513559e-01,5.9621283598244190e-01,2.5349795538932085e-01,8.4737947769463062e-01,3.3777879644185305e-01
819,9.7286710515618324e-03,4.0121862851083279e-01,5.2962059341371059e-01,2.7545232232660055e-01,7.5753352604806423e-01
820,1.3361591473221779e-01,6.8319640774279833e-01,9.2083104420453310e-01,4.6904370374977589e-01,9.9461740162223577e-01
821,8.8224859163165092e-01,3.1620512250810862e-01,1.7498205415904522e-01,9.0031290706247091e-01,4.1031090542674065e-01
822,5.8060432039201260e-01,8.9617851749062538e-01,7.0935199782252312e-01,1.7315366212278605e-01,1.7406514007598162e-01
823,3.4103108756244183e-01,1.0737326741218567e-01,4.4885428901761770e-01,6.9619917497038841e-01,7.3087431304156780e-01
824,2.8353836294263601e-01,5.6190738081932068e-01,6.4327156450599432e-01,9.7690066136419773e-01,6.9164913147687912e-03
825,5.4483535792678595e-01,4.4455036893486977e-01,3.9009827747941017e-01,3.9257806446403265e-01,5.8716363925486803e-01
826,9.9223538208752871e-01,7.6695493701845407e-01,9.7874373756349087e-01,6.8101278040558100e-01,8.2748329266905785e-01
827,2.4189087469130754e-01,2.2753981966525316e-01,2.4217188078910112e-01,1.8846208229660988e-01,2.6661573257297277e-01
828,1.1581017822027206e-01,9.4561353884637356e-01,3.1958554498851299e-01,5.7254404760897160e-02,4.8123770020902157e-01
829,8.6831761896610260e-01,4.6945484355092049e-02,5.8838375378400087e-01,5.6545913591980934e-01,9.2443040478974581e-01
830,6.6875311173498631e-01,7.2506306972354650e-01,6.2314591370522976e-02,3.5511460341513157e-01,6.6068758442997932e-01
831,4.0961905010044575e-01,2.7945898007601500e-01,7.8326151892542839e-01,7.6759517099708319e-01,2.4499214347451925e-01
832,4.1636203601956367e-01,5.1293374411761761e-01,3.0837814323604107e-02,4.0251483302563429e-01,3.5072724986821413e-01
833,6.6200446709990501e-01,4.8963190056383610e-01,7.5227297842502594e-01,9.7416507266461849e-01,8.0609694682061672e-01
834,8.5938124917447567e-01,7.8420454915612936e-01,3.5070027597248554e-01,2.0037493854761124e-01,5.4629447218030691e-01
835,1.2475234083831310e-01,2.1421081107109785e-01,6.1998681072145700e-01,6.7630113381892443e-01,1.1054849997162819e-01
836,2.4864148627966642e-01,9.9421996623277664e-01,9.4765990413725376e-01,5.7698289304971695e-01,1.3767060358077288e-01
837,9.8549436312168837e-01,2.2291652858257294e-03,2.1059966180473566e-01,5.4152560420334339e-02,7.0574171654880047e-01
838,5.3589134756475687e-01,7.0720207784324884e-01,6.7471814434975386e-01,7.8109486680477858e-01,9.4212102796882391e-01
839,2.9247288499027491e-01,2.9339731205254793e-01,4.2105668038129807e-01,3.5003679059445858e-01,4.0130303427577019e-01
840,3.3214811235666275e-01,8.7393087614327669e-01,7.4046625196933746e-01,6.9094672799110413e-02,8.6090236529707909e-01
841,5.8947780728340149e-01,1.3157337997108698e-01,4.8045686911791563e-01,5.6191872525960207e-01,2.9664640035480261e-01
842,8.8893816806375980e-01,5.7897843047976494e-01,8.8935379032045603e-01,2.7320502232760191e-01,5.6467918679118156e-02
843,1.2693593092262745e-01,4.1456282883882523e-01,1.4399303682148457e-01,8.5780454985797405e-01,6.0110009927302599e-01
844,8.5333641618490219e-04,6.3457465451210737e-01,2.8494405839592218e-01,8.9474682044237852e-01,6.5068407729268074e-01
845,7.6501850690692663e-01,3.6090613063424826e-01,5.6057851947844028e-01,4.8205514065921307e-01,1.9150013383477926e-01
846,7.1339747775346041e-01,9.1402418352663517e-01,8.9135818183422089e-02,6.9260902702808380e-01,4.5513235591351986e-01
847,4.5823071617633104e-01,9.3419624492526054e-02,8.1887150090187788e-01,1.8418913055211306e-01,8.8706312049180269e-01
848,4.7613150812685490e-01,9.0317629091441631e-01,4.6644879318773746e-01,7.9067693557590246e-01,6.5866084769368172e-02
849,7.2675210423767567e-01,9.8170021548867226e-02,6.8788497243076563e-01,3.2812655903398991e-01,5.2846561465412378e-01
850,8.1038058549165726e-01,6.7469111736863852e-01,1.6129605751484632e-01,6.1781682446599007e-01,7.6092809438705444e-01
851,4.9235701560974121e-02,3.2299295347183943e-01,9.3058348447084427e-01,9.9049601703882217e-04,3.3339233975857496e-01
852,1.7510253656655550e-01,6.0540942102670670e-01,5.0811925064772367e-01,2.4548133090138435e-01,4.1472972370684147e-01
853,9.3451173324137926e-01,3.9421419426798820e-01,2.7105811238288879e-01,6.2789981160312891e-01,9.9119033757597208e-01
854,6.0262096580117941e-01,8.1814751122146845e-01,8.6022332496941090e-01,4.1636936273425817e-01,7.1965102106332779e-01
855,3.5026468243449926e-01,1.8513831961899996e-01,1.0656084958463907e-01,9.5701558329164982e-01,1.8624978791922331e-01
856,2.7519001625478268e-01,7.3340991605073214e-01,8.0082695279270411e-01,7.3759148642420769e-01,5.8376715611666441e-01
857,5.2193394117057323e-01,2.7282551024109125e-01,4.0816554799675941e-02,1.3566757086664438e-01,1.1304847896099091e-02
858,9.4097908213734627e-01,9.3870173022150993e-01,5.7472968846559525e-01,9.0848114248365164e-01,2.7883083466440439e-01
859,1.9939693436026573e-01,5.6059218943119049e-02,3.2936804275959730e-01,4.6478174813091755e-01,8.1622942723333836e-01
860,7.5235270895063877e-02,7.7359506767243147e-01,2.2070053219795227e-01,2.8291102405637503e-01,9.3565178196877241e-01
861,8.1514276657253504e-01,2.1919963415712118e-01,9.9633588921278715e-01,8.3601455576717854e-01,4.6905495226383209e-01
862,6.4777025114744902e-01,5.5280033685266972e-01,3.9984645787626505e-01,1.1004881188273430e-01,2.4057522509247065e-01
863,3.9935167413204908e-01,4.5146886818110943e-01,6.2958315201103687e-01,5.0888056401163340e-01,6.6411273367702961e-01
864,3.8125894684344530e-01,7.9799974430352449e-01,8.9207781665027142e-01,9.4934860710054636e-01,3.8151023164391518e-01
865,6.3460562098771334e-01,1.9675552938133478e-01,1.3743953872472048e-01,4.2726643010973930e-01,9.6191000100225210e-01
866,8.4004144277423620e-01,5.3039116784930229e-01,7.2846536990255117e-01,6.5344913490116596e-01,7.0205790363252163e-01
867,8.1594026647508144e-02,4.7583884745836258e-01,4.8847569152712822e-01,2.2316973563283682e-01,1.4134295750409365e-01
868,2.0572540350258350e-01,6.9340735953301191e-01,6.6926746629178524e-02,3.0129568651318550e-02,1.0689569637179375e-01
869,9.6590850688517094e-01,3.1085211690515280e-01,8.3719006553292274e-01,6.0106312390416861e-01,5.4993584658950567e-01
870,5.0873854756355286e-01,9.7676301933825016e-01,3.0861846171319485e-01,3.2797823194414377e-01,7.8633419983088970e-01
871,2.5712756067514420e-01,1.6021741554141045e-02,5.3298309165984392e-01,8.0321825668215752e-01,3.7048619706183672e-01
872,3.6735849175602198e-01,5.6542928330600262e-01,3.6799578834325075e-01,5.2227048017084599e-01,8.9074693340808153e-01
873,6.1676936689764261e-01,4.3226415850222111e-01,5.9870828501880169e-01,1.0880012717097998e-01,4.5146000199019909e-01
874,9.0865992289036512e-01,8.5623121913522482e-01,3.5823509097099304e-04,8.2012124452739954e-01,2.1129293646663427e-01
875,1.6971230041235685e-01,1.4512419980019331e-01,7.7892213221639395e-01,3.1095318868756294e-01,6.3089510425925255e-01
876,4.3875752016901970e-02,9.2757285386323929e-01,6.6909519210457802e-01,4.4161345157772303e-01,6.2086284626275301e-01
877,7.8449802659451962e-01,7.5718771666288376e-02,4.2275765445083380e-01,9.3512367084622383e-01,3.6708971485495567e-02
878,7.4093126878142357e-01,6.5227383468300104e-01,9.5865347702056170e-01,1.4571235515177250e-01,3.0029920395463705e-01
879,4.9319504573941231e-01,3.4735578764230013e-01,1.9571462832391262e-01,7.3102857079356909e-01,8.5726099088788033e-01
880,4.4896491151303053e-01,6.5699157584458590e-01,5.8134429063647985e-01,3.6881216336041689e-01,1.5917186718434095e-01
881,6.9142063986510038e-01,3.3654388878494501e-01,3.2670499756932259e-01,7.5005619227886200e-01,7.4674037098884583e-01
882,7.6747931633144617e-01,8.8962702080607414e-01,7.9274704121053219e-01,3.9711637422442436e-02,9.7924484405666590e-01
883,2.9635095037519932e-02,1.1587122827768326e-01,5.2756470628082752e-02,5.7915289234369993e-01,4.2667901702225208e-01
884,1.5574797615408897e-01,8.3584657590836287e-01,3.8158899359405041e-01,6.6730366460978985e-01,3.2141682039946318e-01
885,8.9136822894215584e-01,1.7158786114305258e-01,6.5185320843011141e-01,2.0602024625986814e-01,7.7290744334459305e-01
886,5.6753173284232616e-01,6.1895821429789066e-01,2.4823487456887960e-01,9.9445499945431948e-01,5.0135671440511942e-01
887,3.2285203598439693e-01,3.7651346437633038e-01,9.7260051593184471e-01,3.7886510789394379e-01,9.2986444011330605e-02
888,3.0270804371684790e-01,9.5615903846919537e-01,1.8251349404454231e-01,1.5944667719304562e-01,6.7605822719633579e-01
889,5.5691397842019796e-01,4.2266050353646278e-02,9.1322700586169958e-01,7.1375517826527357e-01,2.2862593177706003e-01
